"Town_Code","Town_Name","Pop_T","city_class"
535332,"Waghoda",7628,"Class_5"
535333,"Walani",9393,"Class_5"
535334,"Sillewada",7290,"Class_5"
535335,"Chandkapur",12077,"Class_4"
535336,"Chicholi",18469,"Class_4"
535451,"Tekadi",13741,"Class_4"
535452,"Kanhan",22945,"Class_3"
535453,"Kandri",10624,"Class_4"
535610,"Kandri",5099,"Class_5"
535734,"Mouda",14606,"Class_4"
535809,"Mahadula",21481,"Class_3"
535810,"Koradi",6321,"Class_5"
535811,"Yerkheda",15727,"Class_4"
535965,"Bhokara",8602,"Class_5"
535966,"Narsala",17330,"Class_4"
535967,"Hudkeshwar bk.",24499,"Class_3"
535968,"Borkhedi",13294,"Class_4"
535969,"Bori",12072,"Class_4"
535970,"Wadi",54048,"Class_2"
535971,"Davlameti",14545,"Class_4"
535972,"Sonegaon",9387,"Class_5"
536123,"Nildoh",20888,"Class_3"
536124,"Digdoh",38157,"Class_3"
536125,"Wanadongri",37667,"Class_3"
536126,"Waddhamana",6148,"Class_5"
536127,"Nagalwadi",2562,"Class_6"
536128,"Isasani",4366,"Class_6"
536129,"Takalghat",11363,"Class_4"
536793,"Chikhala",4352,"Class_6"
536901,"Warthi",13058,"Class_4"
537068,"Thana",6339,"Class_5"
537069,"Shahapur",4459,"Class_6"
537070,"Bela",5914,"Class_5"
537071,"Ganeshpur",9192,"Class_5"
537072,"Sawari Jawharnagar",8770,"Class_5"
537168,"Sakoli",14636,"Class_4"
537272,"Murmadi",7576,"Class_5"
537887,"Kudwa",11549,"Class_4"
537888,"Katangi Kala",6440,"Class_5"
537889,"Fulchur",5480,"Class_5"
537890,"Khamari",6794,"Class_5"
537972,"Amgaon bk.",10972,"Class_4"
537973,"Risama",6925,"Class_5"
538065,"Amgaon kh.",5197,"Class_5"
538467,"Deori",14579,"Class_4"
538734,"Kurkheda",7430,"Class_5"
539421,"Ashti",5634,"Class_5"
539998,"Aheri",14609,"Class_4"
540146,"Sironcha Ry.",7427,"Class_5"
541242,"Shivaji Nagar",13877,"Class_4"
541334,"Kondumal",10497,"Class_4"
541335,"Durgapur",17693,"Class_4"
541336,"Urjanagar",4748,"Class_6"
541337,"Tadali",4942,"Class_6"
541338,"Padoli",5275,"Class_5"
541339,"Ghugus",32654,"Class_3"
541340,"Nakoda",5634,"Class_5"
541549,"Nandgaon Pode",3836,"Class_6"
541550,"Visapur",9398,"Class_5"
541661,"Awalpur",4882,"Class_6"
541662,"Nanda",9378,"Class_5"
541663,"Chandur",26755,"Class_3"
541855,"Sasti",4320,"Class_6"
541856,"Dhopatala",4945,"Class_6"
541954,"Gondpipri",8474,"Class_5"
542500,"Pimpalgaon",8317,"Class_5"
542501,"Yavatmal",14766,"Class_4"
542502,"Waghapur",12684,"Class_4"
542503,"Lohara",22664,"Class_3"
542504,"Umarsara",21752,"Class_3"
542505,"Wadgaon Road",40884,"Class_3"
542651,"Deogiri",8303,"Class_5"
542919,"Shrirampur",9949,"Class_5"
544100,"Rajur",10692,"Class_4"
544383,"Gokunda",11600,"Class_4"
544752,"Wajegaon",9772,"Class_5"
544753,"Dhanegaon",9809,"Class_5"
544754,"Balirampur",11939,"Class_4"
548933,"Wadgaon Kolhati",65620,"Class_2"
548934,"Satara",39973,"Class_3"
548935,"Pandharpur",10346,"Class_4"
549399,"Anantpur",6166,"Class_5"
549400,"Harsul",4979,"Class_6"
549401,"Ranjangaon",42877,"Class_3"
549402,"Waluj Bk.",20220,"Class_3"
549592,"Chitegaon",11507,"Class_4"
549783,"Surgana",6263,"Class_5"
550299,"Dyane",49192,"Class_3"
550300,"Soyagaon",34341,"Class_3"
550301,"Sangameshwar",10815,"Class_4"
550302,"Maldhe",11881,"Class_4"
550516,"Chandvad",25341,"Class_3"
551018,"Samangaon",5156,"Class_5"
551019,"Vilholi",6798,"Class_5"
551020,"Sansari",5780,"Class_5"
551021,"Eklahare",9376,"Class_5"
551139,"Ghoti Bk.",24838,"Class_3"
551404,"Ozar",51297,"Class_2"
551405,"Lasalgaon",17360,"Class_4"
551406,"Pimpalgaon Najik",5741,"Class_5"
551750,"Chinchani",13646,"Class_4"
551844,"Vikramgad",5991,"Class_5"
552181,"Kudus",7204,"Class_5"
552182,"Vada",16750,"Class_4"
552386,"Katkar",11398,"Class_4"
552387,"Boisar",36151,"Class_3"
552388,"Salwad",10397,"Class_4"
552389,"Dandi",8942,"Class_5"
552390,"Khaira",31699,"Class_3"
552391,"Saravali",8710,"Class_5"
552392,"Manor",10421,"Class_4"
552393,"Shirgaon",5971,"Class_5"
552394,"Umbar Pada Nandade",7605,"Class_5"
552395,"Tarapur",6962,"Class_5"
552396,"Pasthal",18194,"Class_4"
552447,"Chandrapada",7750,"Class_5"
552675,"Padagha",6633,"Class_5"
552676,"Shelar",14899,"Class_4"
552677,"Khoni",26016,"Class_3"
552678,"Mahapoli",5666,"Class_5"
552679,"Borivali Tarf Rahur",5780,"Class_5"
552680,"Kambe",6642,"Class_5"
552681,"Katai",12898,"Class_4"
552682,"Karivali",12907,"Class_4"
552683,"Kharbav",5250,"Class_5"
552684,"Rahanal",10928,"Class_4"
552685,"Purne",6588,"Class_5"
552686,"Kalher",15573,"Class_4"
552687,"Kon",24295,"Class_3"
552913,"Kasara Bk.",15611,"Class_4"
552914,"Shahapur",11623,"Class_4"
552915,"Vashind",20561,"Class_3"
552916,"Khardi",5579,"Class_5"
552917,"Gotheghar",4232,"Class_6"
552918,"Asangaon",13104,"Class_4"
553005,"Kambe",5436,"Class_5"
553006,"Mharal Bk",29462,"Class_3"
553083,"Vangani",12628,"Class_4"
553290,"Murbad",18725,"Class_4"
553350,"Kegaon",7485,"Class_5"
553351,"Navghar",6603,"Class_5"
553352,"Chanje",16714,"Class_4"
553353,"Jasai",8234,"Class_5"
553512,"Talode Panchnad",14318,"Class_4"
553513,"Kharghar",80612,"Class_2"
553514,"Navi Mumbai Panvel Raigarh",195373,"Class_1"
553515,"Palidevad",9194,"Class_5"
553516,"Vadghar",7341,"Class_5"
553517,"Owle",4275,"Class_6"
553518,"Kalundre",6626,"Class_5"
553695,"Neral",18429,"Class_4"
553817,"Ambivali T. Tungartan",6497,"Class_5"
553818,"Mohpada Alias Wasambe",9694,"Class_5"
553819,"Rees",8632,"Class_5"
553989,"Dadar",5389,"Class_5"
553990,"Zotirpada",3389,"Class_6"
554203,"Ambepur",5035,"Class_5"
554204,"Chendhare",11039,"Class_4"
554205,"Kurul",4869,"Class_6"
554446,"Nagothane",12549,"Class_4"
554447,"Bhuwaneshwar",8871,"Class_5"
554448,"Dhatau",5066,"Class_5"
554547,"Pali",9176,"Class_5"
554733,"Utekhol",11380,"Class_4"
554734,"Goregaon",7155,"Class_5"
554876,"Borli Panchtan",6952,"Class_5"
554960,"Mhasla",9679,"Class_5"
555142,"Nadgaon Tarf Birwadi",4871,"Class_6"
555143,"Birwadi",8829,"Class_5"
555230,"Poladpur",5944,"Class_5"
555557,"Manchar",18876,"Class_4"
555673,"Koregaon Bhima",13116,"Class_4"
555674,"Sanaswadi",13543,"Class_4"
555861,"Rajgurunagar",25146,"Class_3"
555862,"Chakan",41113,"Class_3"
555863,"Kharabwadi",9200,"Class_5"
555864,"Nanekarwadi",12654,"Class_4"
555865,"Medankarwadi",12576,"Class_4"
556053,"Wadagaon",14595,"Class_4"
556054,"Khadkale",13435,"Class_4"
556055,"Kusgaon Bk.",15612,"Class_4"
556201,"Hinjavadi",11459,"Class_4"
556202,"Pirangut",14174,"Class_4"
556326,"Dehu",6133,"Class_5"
556327,"Wagholi",33479,"Class_3"
556328,"Yewalewadi",7685,"Class_5"
556432,"Daund",6863,"Class_5"
556541,"Shivatkar",11228,"Class_4"
556983,"Jalochi",19346,"Class_4"
557317,"Rajur",10046,"Class_4"
557488,"Ghulewadi",21860,"Class_3"
558166,"Nagapur",11790,"Class_4"
558167,"Burhanagar",6885,"Class_5"
558168,"Nagardeole",18802,"Class_4"
558169,"Darewadi",10860,"Class_4"
558631,"Karjat",11659,"Class_4"
558718,"Jamkhed",34017,"Class_3"
558895,"Ashti",11972,"Class_4"
559688,"Bid",56531,"Class_2"
560210,"Arvi",14015,"Class_4"
561037,"Nideban",8249,"Class_5"
562511,"Natepute",17930,"Class_4"
562512,"Akluj",39972,"Class_3"
562513,"Sangramnagar",6499,"Class_5"
563165,"Songirwadi",791,"Class_6"
563232,"Lonand",18723,"Class_4"
563358,"Kolki",8054,"Class_5"
563744,"Koregaon",24690,"Class_3"
563956,"Khed",14266,"Class_4"
563957,"Karanje Tarf Satara",29140,"Class_3"
563958,"Godoli",22517,"Class_3"
563959,"Kodoli",26106,"Class_3"
564121,"Medha",4678,"Class_6"
564465,"Patan",13779,"Class_4"
564683,"Hajarmachi",9317,"Class_5"
564684,"Saidapur",13913,"Class_4"
564685,"Karad",20476,"Class_3"
564968,"Gimhavane",5025,"Class_5"
564969,"Jalgaon",6480,"Class_5"
564970,"Dabhol",7038,"Class_5"
565351,"Kherdi",12397,"Class_4"
565473,"Mouje Anjanvel",1621,"Class_6"
565670,"Zadgaon",7803,"Class_5"
565671,"Nachane",11688,"Class_4"
565672,"Karle",4382,"Class_6"
565673,"Kuwarbav",6497,"Class_5"
565872,"Devrukh",12689,"Class_4"
565995,"Lanja",14377,"Class_4"
566496,"Kalmath",8011,"Class_5"
566839,"Kudal",16015,"Class_4"
566922,"Majgaon",5080,"Class_5"
566923,"Banda",6611,"Class_5"
567260,"Wadi Ratnagiri",4693,"Class_6"
567319,"Korochi",20420,"Class_3"
567320,"Kabnur",38146,"Class_3"
567321,"Hupari",28953,"Class_3"
567497,"Ujalaiwadi",9075,"Class_5"
567498,"Gandhinagar",12601,"Class_4"
567499,"Uchgaon",31238,"Class_3"
567500,"Pachgaon",22353,"Class_3"
567501,"Morewadi",7222,"Class_5"
567502,"Gokul Shirgaon",8623,"Class_5"
567503,"Tamgaon",5223,"Class_5"
567504,"Kalambe T. Thane",10138,"Class_4"
567964,"Ajra",17257,"Class_4"
568758,"Budhgaon",14666,"Class_4"
568759,"Madhavnagar",11168,"Class_4"
569017,"Dasnapur",22216,"Class_3"
569539,"Asifabad",23059,"Class_3"
569557,"Jainoor",6342,"Class_5"
569596,"Utnur",16005,"Class_4"
569638,"Ichoda",12358,"Class_4"
570458,"Thimmapur",13485,"Class_4"
570509,"Devapur",9683,"Class_5"
570510,"Kasipet",5133,"Class_5"
570569,"Kyathampalle",32385,"Class_3"
570590,"Luxettipet",11322,"Class_4"
570612,"Teegalpahad",12656,"Class_4"
570613,"Naspur",31244,"Class_3"
570614,"Thallapalle",9656,"Class_5"
570615,"Singapur",20061,"Class_3"
570685,"Chennur",23579,"Class_3"
570807,"Soanpet",6820,"Class_5"
571239,"Ghanpur",5182,"Class_5"
571384,"Banswada",28384,"Class_3"
571473,"Yellareddy",14923,"Class_4"
571754,"Palakurthy",7380,"Class_5"
571779,"Jallaram",9329,"Class_5"
571780,"Ratnapur",3154,"Class_6"
571999,"Peddapalle",41171,"Class_3"
572326,"Rekurthi",7626,"Class_5"
572368,"Vemulawada",33706,"Class_3"
572560,"Dharmaram",11537,"Class_4"
572812,"Narayankhed",15610,"Class_4"
572862,"Shankarampet",6227,"Class_5"
572997,"Siddipet",40707,"Class_3"
572998,"Narsapur",6647,"Class_5"
573158,"Chegunta",5747,"Class_5"
573373,"Allipur",11276,"Class_4"
573524,"Jogipet",18494,"Class_4"
573642,"Gajwel",24961,"Class_3"
573894,"Pothreddipalle",11514,"Class_4"
573895,"Eddumailaram",11759,"Class_4"
573922,"Bonthapalle",6608,"Class_5"
573923,"Annaram",6840,"Class_5"
573924,"Bollaram",34667,"Class_3"
573945,"Chitkul",5596,"Class_5"
573946,"Isnapur",8276,"Class_5"
573947,"Muthangi",8777,"Class_5"
573948,"Ameenapur",36452,"Class_3"
573949,"Bhanur",9203,"Class_5"
573956,"Ramachandrapuram",15381,"Class_4"
573968,"Osmania University",6762,"Class_5"
574070,"Dundigal",13465,"Class_4"
574071,"Bachpalle",27563,"Class_3"
574072,"Kompalle",15575,"Class_4"
574108,"Medchal",35611,"Class_3"
574137,"Jawaharnagar",44562,"Class_3"
574150,"Nagaram",30502,"Class_3"
574170,"Ghatkesar",19763,"Class_4"
574171,"Boduppal",43692,"Class_3"
574172,"Medipalle",10787,"Class_4"
574173,"Peerzadguda",32586,"Class_3"
574202,"Turkayamjal",15689,"Class_4"
574203,"Omerkhan Daira",5349,"Class_5"
574213,"Jillalguda",27461,"Class_3"
574214,"Meerpet",32013,"Class_3"
574215,"Badangpet",15913,"Class_4"
574216,"Kothapet",12740,"Class_4"
574242,"Narsingi",9449,"Class_5"
574243,"Bandlaguda",12734,"Class_4"
574244,"Kismatpur",7288,"Class_5"
574503,"Navandgi",6711,"Class_5"
574760,"Shamshabad",32583,"Class_3"
574853,"Ibrahimpatnam",12349,"Class_4"
575211,"Farooqnagar",45675,"Class_3"
575227,"Kothur",10519,"Class_4"
575384,"Jadcherla",17958,"Class_4"
575385,"Badepalle",32598,"Class_3"
575402,"Boyapalle",9247,"Class_5"
575403,"Yenugonda",10611,"Class_4"
575593,"Kalwakurthy",28060,"Class_3"
575632,"Vatwarlapalle",4544,"Class_6"
575653,"Achampet",20721,"Class_3"
575654,"Tangapur",7704,"Class_5"
575744,"Nagarkurnool",26801,"Class_3"
575835,"Chinnachintakunta",5637,"Class_5"
575990,"Atmakur",12297,"Class_4"
576024,"Kothakota",19042,"Class_4"
576515,"Raghunathpur",4008,"Class_6"
576531,"Yadagirigutta",15232,"Class_4"
576801,"Bibinagar",8320,"Class_5"
576824,"Pochampalle",12972,"Class_4"
576841,"Choutuppal",19092,"Class_4"
576862,"Ramannapeta",10202,"Class_4"
576878,"Chityala",13752,"Class_4"
576931,"Nakrekal",29126,"Class_3"
577258,"Kondamallapalle",9683,"Class_5"
577259,"Devarakonda",29731,"Class_3"
577305,"Chandur",10880,"Class_4"
577407,"Vijayapuri North",15887,"Class_4"
577573,"Kodad",64234,"Class_2"
577709,"Ghanpur",12721,"Class_4"
577710,"Shivunipalle",6242,"Class_5"
577744,"Bhimaram",13841,"Class_4"
577841,"Bhupalpalle",42387,"Class_3"
577948,"Kamalapuram",11493,"Class_4"
578155,"Enumamula",13183,"Class_4"
578156,"Kadipikonda",8685,"Class_5"
578157,"Mamnoor",6319,"Class_5"
578354,"Gorrekunta",13159,"Class_4"
578369,"Narsampet",30963,"Class_3"
578549,"Thorrur",19100,"Class_4"
578603,"Mahabubabad",42851,"Class_3"
578679,"Dornakal",14425,"Class_4"
579086,"Bhadrachalam",50087,"Class_2"
579352,"Sarapaka",22149,"Class_3"
579388,"Laxmidevipalle",13442,"Class_4"
579389,"Chunchupalle",19944,"Class_4"
579390,"Garimellapadu",6296,"Class_5"
579684,"Ballepalle",12530,"Class_4"
579685,"Khanapuram Haveli",53442,"Class_2"
579872,"Madhira",22716,"Class_3"
580521,"Sompeta",18778,"Class_4"
580732,"Hiramandalam",6603,"Class_5"
580777,"Palakonda",20760,"Class_3"
581009,"Tekkali",28631,"Class_3"
581460,"Narasannapeta",26280,"Class_3"
581553,"Balaga",9071,"Class_5"
581592,"Ponduru",12640,"Class_4"
582763,"Gajapathinagaram",5687,"Class_5"
582798,"Sriramnagar",18893,"Class_4"
582830,"Cheepurupalle",14847,"Class_4"
583085,"Tummikapalle",4911,"Class_6"
583086,"Kothavalasa",14321,"Class_4"
583130,"Kanapaka",5960,"Class_5"
583131,"Malicherla",5229,"Class_5"
583163,"Jarjapupeta",5761,"Class_5"
583164,"Nellimarla",20498,"Class_3"
583229,"Chintalavalasa",5921,"Class_5"
584103,"Kantabamsuguda",6714,"Class_5"
584800,"Gudivada",8787,"Class_5"
585377,"Chintapalle",7888,"Class_5"
585551,"Upper Sileru Project",4632,"Class_6"
585801,"Narsipatnam",33757,"Class_3"
585802,"Peda Boddepalle",12781,"Class_4"
586150,"Mulakuddu",4513,"Class_6"
586202,"Bowluvada",5001,"Class_5"
586233,"Chodavaram",20251,"Class_3"
586424,"Yelamanchili",27265,"Class_3"
586455,"Nakkapalle",7603,"Class_5"
586474,"Payakaraopeta",27001,"Class_3"
587055,"Arempudi",5073,"Class_5"
587205,"Rampachodavaram",9952,"Class_5"
587397,"Katheru",23572,"Class_3"
587398,"Morampudi",15346,"Class_4"
587399,"Hukumpeta",16985,"Class_4"
587400,"Dowleswaram",44637,"Class_3"
587502,"Ramanayyapeta",28369,"Class_3"
587503,"Suryaraopeta",24112,"Class_3"
587504,"Chidiga",6365,"Class_5"
587890,"Bandarulanka",11470,"Class_4"
588238,"Dwarakatirumala",5543,"Class_5"
588436,"Sanivarapupeta",8142,"Class_5"
588437,"Satrampadu",6393,"Class_5"
588438,"Gavaravaram",10029,"Class_4"
588439,"Tangellamudi",8250,"Class_5"
588980,"Nadim Tiruvuru",18567,"Class_4"
589205,"Kondapalle",33373,"Class_3"
589206,"Ibrahimpatnam",29432,"Class_3"
589207,"Guntupalle",11187,"Class_4"
589215,"Ramavarappadu",22222,"Class_3"
589216,"Prasadampadu",13941,"Class_4"
589503,"Kankipadu",14616,"Class_4"
589508,"Kanuru",49006,"Class_3"
589509,"Poranki",25545,"Class_3"
589510,"Tadigadapa",17462,"Class_4"
589511,"Yenamalakuduru",34177,"Class_3"
589981,"Vaddeswaram",6275,"Class_5"
590896,"Cumbum",15169,"Class_4"
590988,"Podili",31145,"Class_3"
591018,"Chirala",30858,"Class_3"
591023,"Vetapalem",38671,"Class_3"
591202,"Giddaluru",35150,"Class_3"
591289,"Kanigiri",37420,"Class_3"
591504,"Pamur",20000,"Class_3"
591552,"Mulaguntapadu",7145,"Class_5"
591553,"Singarayakonda",19400,"Class_4"
592105,"Buja Buja Nellore",10927,"Class_4"
592649,"Vinnamala",20924,"Class_3"
592650,"L.A.Sagaram",19904,"Class_4"
592765,"Yerrabalem",7803,"Class_5"
592766,"Sulluru",27504,"Class_3"
592791,"Tada Khandrika",6123,"Class_5"
592856,"Veparala",6712,"Class_5"
592857,"Dommara Nandyala",8337,"Class_5"
593134,"Gopavaram",22936,"Class_3"
593135,"Modameedipalle",11397,"Class_4"
593136,"Rameswaram",19483,"Class_4"
593157,"Moragudi",6812,"Class_5"
593180,"Muddanur",9775,"Class_5"
593289,"Yerraguntla",32574,"Class_3"
593543,"Chennamukkapalle",7065,"Class_5"
593597,"Nagireddipalle",12318,"Class_4"
593708,"Mangampeta",5175,"Class_5"
593921,"Mamidalapadu",26694,"Class_3"
593976,"Srisailam Project",21452,"Class_3"
594245,"Bethamcherla",38994,"Class_3"
594393,"Banaganapalle",20749,"Class_3"
594394,"Banumukkala",14307,"Class_4"
594493,"Ramapuram",6614,"Class_5"
594601,"Thummalamenta",12373,"Class_4"
594760,"Gooty",48658,"Class_3"
594902,"Uravakonda",35565,"Class_3"
594956,"Kalyandurg",32328,"Class_3"
595096,"Narayanapuram",14227,"Class_4"
595097,"Papampeta",13850,"Class_4"
595098,"Anantapur",15247,"Class_4"
595099,"Kakkalapalle",30128,"Class_3"
595452,"Yenumalapalle",10482,"Class_4"
595553,"Somandepalle",18895,"Class_4"
595738,"Cherlopalle",6143,"Class_5"
595739,"Perur",11127,"Class_4"
595740,"Avilala",24839,"Class_3"
595741,"Tiruchanur",22963,"Class_3"
595773,"Renigunta",26031,"Class_3"
596010,"Tirumala",7741,"Class_5"
596011,"Tirupati",37968,"Class_3"
596012,"Akkarampalle",44219,"Class_3"
596013,"Mangalam",19318,"Class_4"
596063,"Pileru",41489,"Class_3"
596289,"Narayanavanam",11253,"Class_4"
596725,"Mangasamudram",8113,"Class_5"
596726,"Murakambattu",6812,"Class_5"
596973,"Kuppam",21963,"Class_3"
597792,"Kakati",13946,"Class_4"
597793,"Hindalgi",13741,"Class_4"
597794,"Kangrali",8204,"Class_5"
597795,"Kangrali",10496,"Class_4"
597796,"Sulebhavi",8503,"Class_5"
597797,"Sambra",13159,"Class_4"
597798,"Mutga",7561,"Class_5"
597799,"Benakanahalli",10999,"Class_4"
597800,"Peeranwadi",17874,"Class_4"
597801,"Machche",18073,"Class_4"
597802,"Yellur",11850,"Class_4"
598021,"Mouje Nandgad",8837,"Class_5"
598022,"Londa",5956,"Class_5"
599026,"Kamatgi",15620,"Class_4"
599027,"Aminagad",15073,"Class_4"
599028,"Gudur",11969,"Class_4"
600120,"Kamalnagar",10252,"Class_4"
600535,"Hatti",16278,"Class_4"
600884,"Shaktinagar",17088,"Class_4"
601860,"Munirabad Project Area",8672,"Class_5"
602628,"Kadwad",4403,"Class_6"
602879,"Ambikanagara",3556,"Class_6"
603095,"Tattilli",3670,"Class_6"
603404,"Aversa",4286,"Class_6"
603405,"Bobruwada",5409,"Class_5"
603877,"Venkatapura",6928,"Class_5"
603878,"Jali",10802,"Class_4"
604582,"Kawalettu",6265,"Class_5"
604583,"Kodiyal",7061,"Class_5"
605045,"Donimalai Township",6672,"Class_5"
605046,"Vaddu",12453,"Class_4"
605047,"Kurekuppa",22560,"Class_3"
605618,"Matadakurubarahatti",5884,"Class_5"
605820,"Chikkajajur",6236,"Class_5"
606288,"Haralapura",4655,"Class_6"
606289,"Amaravathi",2628,"Class_6"
608758,"Koteshwar",10229,"Class_4"
608845,"Varamballi",6809,"Class_5"
608846,"52 Heroor",4778,"Class_6"
608847,"Tonse East",7911,"Class_5"
608848,"Tenkanidyoor",6188,"Class_5"
608849,"Korangrapady",4944,"Class_6"
608850,"Badagabettu",9309,"Class_5"
608851,"Alevoor",6302,"Class_5"
608852,"Udyavara",11854,"Class_4"
608853,"Manipura",5001,"Class_5"
608854,"Yenagudde",5017,"Class_5"
608855,"Moodabettu",5018,"Class_5"
608856,"Mallar",7765,"Class_5"
608857,"Bada",8117,"Class_5"
608858,"Nadsal",11611,"Class_4"
608914,"Sanoor",6881,"Class_5"
610265,"Huliyar",14304,"Class_4"
612434,"Adityapatna",2623,"Class_6"
612948,"Kadigenahalli",6587,"Class_5"
612949,"Hunasamaranahalli",13389,"Class_4"
612950,"Chikkabanavara",14409,"Class_4"
612951,"Madanaiyakanahalli",12563,"Class_4"
612952,"Chikkabidarakallu",11554,"Class_4"
613062,"Kumbalagodu",10178,"Class_4"
613063,"Konappana Agrahara",20622,"Class_3"
613354,"Dommasandra",12610,"Class_4"
613355,"Hebbagodi",34827,"Class_3"
613356,"Maragondahalli",8824,"Class_5"
613357,"Bommasandra",15254,"Class_4"
613358,"Sarjapura",11807,"Class_4"
613359,"Attibele",20532,"Class_3"
613360,"Jigani",17036,"Class_4"
614310,"Hongalli",9074,"Class_5"
614653,"Mellahalli",6393,"Class_5"
616227,"Haralahalli",4476,"Class_6"
616228,"Satyamangala",18002,"Class_4"
617422,"Shravanabelgola",6485,"Class_5"
617499,"Talipady",7237,"Class_5"
617500,"Bajpe",9701,"Class_5"
617501,"Thokur-62",7433,"Class_5"
617502,"Kenjar",5338,"Class_5"
617503,"Kolambe",5592,"Class_5"
617504,"Muduperar",5686,"Class_5"
617505,"Badagaulipady",7062,"Class_5"
617506,"Mudushedde",8155,"Class_5"
617507,"Mulur",5445,"Class_5"
617508,"Addur",5426,"Class_5"
617509,"Bondathila",5858,"Class_5"
617510,"Neermarga",5503,"Class_5"
617511,"Adyar",7034,"Class_5"
617512,"Arkula",5077,"Class_5"
617513,"Harekala",6814,"Class_5"
617514,"Konaje",11368,"Class_4"
617515,"Belma",6452,"Class_5"
617516,"Munnur",8919,"Class_5"
617517,"Someshwar",24066,"Class_3"
617518,"Kotekara",16505,"Class_4"
617519,"Talapady",9532,"Class_5"
617520,"Manjanady",10401,"Class_4"
617597,"Kariyangala",4698,"Class_6"
617598,"Pudu",13533,"Class_4"
617599,"Thumbe",6230,"Class_5"
617600,"Sajipanadu",5847,"Class_5"
617601,"Munnuru",8864,"Class_5"
617602,"Narikombu",7800,"Class_5"
617603,"Navoor",5365,"Class_5"
617604,"Kairangala",5788,"Class_5"
617605,"Vittal",17618,"Class_4"
617685,"Kuvettu",7041,"Class_5"
617752,"Uppinangady",7813,"Class_5"
618089,"Gonikoppal",8306,"Class_5"
618825,"Elwala",9826,"Class_5"
618826,"Koorgalli",7065,"Class_5"
618827,"Hutagalli",18308,"Class_4"
618828,"Belvata",8605,"Class_5"
618829,"Hinkal",23162,"Class_3"
618830,"Bhogadi",9041,"Class_5"
618831,"Srirampura",11234,"Class_4"
618832,"Kadakola",6436,"Class_5"
619441,"Gargeswari",5343,"Class_5"
619442,"Byrapura",14276,"Class_4"
620588,"Kurgunta",6472,"Class_5"
621224,"Gogipeth",7544,"Class_5"
621388,"Saidapur",5432,"Class_5"
622843,"Bethamangala",10413,"Class_4"
623430,"Allipura",9930,"Class_5"
624015,"Chelur",5911,"Class_5"
624949,"Arasinakunte",10567,"Class_4"
625246,"Basettihalli",7943,"Class_5"
626046,"Kudur",9114,"Class_5"
626186,"Bidadi",9917,"Class_5"
626658,"Arambol",5322,"Class_5"
626659,"Mandrem",8336,"Class_5"
626660,"Parcem",4627,"Class_6"
626661,"Morjim",6760,"Class_5"
626690,"Siolim",10936,"Class_4"
626691,"Colvale",4818,"Class_6"
626692,"Moira",4299,"Class_6"
626693,"Guirim",5036,"Class_5"
626694,"Anjuna",9636,"Class_5"
626695,"Calangute",13810,"Class_4"
626696,"Saligao",6280,"Class_5"
626697,"Candolim",8500,"Class_5"
626698,"Nerul",5042,"Class_5"
626699,"Reis Magos",8053,"Class_5"
626700,"Pilerne",5827,"Class_5"
626701,"Penha-de-Franca",15342,"Class_4"
626702,"Salvador do Mundo",6373,"Class_5"
626703,"Socorro",12908,"Class_4"
626704,"Aldona",6270,"Class_5"
626727,"Jua",4134,"Class_6"
626728,"Cumbarjua",4917,"Class_6"
626729,"Corlim",6568,"Class_5"
626730,"Chimbel",15289,"Class_4"
626731,"Murda",7517,"Class_5"
626732,"Calapor",14077,"Class_4"
626733,"Bambolim",6885,"Class_5"
626734,"Goa Velha",4322,"Class_6"
626735,"Mercurim",4970,"Class_6"
626763,"Carapur",5500,"Class_5"
626764,"Pale",6043,"Class_5"
626842,"Onda",5863,"Class_5"
626865,"Candola",5354,"Class_5"
626866,"Orgao",4602,"Class_6"
626867,"Marcaim",6215,"Class_5"
626868,"Priol",8164,"Class_5"
626869,"Bandora",12722,"Class_4"
626870,"Curti",16385,"Class_4"
626871,"Quela",6852,"Class_5"
626872,"Borim",8257,"Class_5"
626873,"Usgao",12436,"Class_4"
